統編,公司名稱,公司地址,ADDR_X,ADDR_Y
12857140,皇冠開發科技股份有限公司,114臺北市內湖區民權東路6段11巷41號1樓,308219,2773404
12857922,鐫實行銷服務股份有限公司,114臺北市內湖區基湖路35巷6號6樓,307062,2774704
12859007,正道建設有限公司,114臺北市內湖區內湖路1段66號5樓,306721,2775163
12859962,新弘投資股份有限公司,114臺北市內湖區洲子街50號3樓,307808,2774642
12862143,鑫瑩科技有限公司,114臺北市內湖區陽光街345巷12號6樓,308303,2773912
12864276,成道投資有限公司,114臺北市內湖區內湖路1段66號5樓,306721,2775163
12864304,悟道投資有限公司,114臺北市內湖區內湖路1段66號5樓,306721,2775163
12866936,祥菖網路有限公司,114臺北市內湖區瑞光路192號9樓之1,308222,2774179
12868081,宇通達科技股份有限公司,114臺北市內湖區瑞光路34號6樓,308754,2773648
12870262,台灣亞太環通海纜股份有限公司,114臺北市內湖區瑞光路415號4樓,307649,2774599
12871121,堤頂電子股份有限公司,114臺北市內湖區堤頂大道2段15號5樓之1,307699,2774272
12871678,東泰金屬工程有限公司,114臺北市內湖區基湖路35巷22號10樓之1,307163,2774659
12872037,盈碼科技股份有限公司,114臺北市內湖區內湖路1段252號7樓,307180,2774975
12874106,墨色國際股份有限公司,114臺北市內湖區瑞光路300號4樓,307955,2774367
12874252,亞瑪影像科技有限公司,114臺北市內湖區洲子街65號2樓,307795,2774752
12875610,達德阜有限公司,114臺北市內湖區洲子街106號4樓,307492,2774797
12876266,統智科技股份有限公司,114臺北市內湖區瑞湖街17、19號4樓,308151,2774181
12876548,加科有限公司,114臺北市內湖區基湖路35巷16號7樓之1,307118,2774677
12879101,艾力得國際會議顧問股份有限公司,114臺北市內湖區堤頂大道2段285號4樓,307049,2774599
12894047,研勤科技股份有限公司,114臺北市內湖區港墘路200號4樓,307941,2774316
12897733,克立歐電子有限公司,114臺北市內湖區瑞光路192號4樓,308222,2774179
12928519,今暉興業有限公司,114臺北市內湖區基湖路35巷51號3樓之1,307168,2774684
12928573,山鳴投資有限公司,114臺北市內湖區內湖路1段306號8樓之1,307415,2774952
12928715,錞錞投資有限公司,114臺北市內湖區內湖路1段306號8樓之2,307415,2774952
12933560,邕舜國際貿易有限公司,114臺北市內湖區瑞光路76巷65號4樓,308523,2773660
12935602,永茂空調設備有限公司,114臺北市內湖區民權東路6段13之22號3樓,308519,2773377
12936449,慈佑國際股份有限公司,114臺北市內湖區瑞湖街199號2樓,308177,2773401
12937159,悅多影像製作股份有限公司,114臺北市內湖區瑞光路34號3樓,308754,2773648
12937405,愛勝遊戲股份有限公司,114臺北市內湖區基湖路3巷9號5樓之3,307118,2774879
12939473,豐利國際股份有限公司,114臺北市內湖區內湖路1段300號7樓,307373,2774954
12940014,杏捷有限公司,114臺北市內湖區民權東路6段15巷16號3樓,308399,2773451
12940387,馳尚投資股份有限公司,114臺北市內湖區洲子街48號3樓,307833,2774655
12942548,仁鈞有限公司,114臺北市內湖區瑞光路362號3樓,307737,2774460
12942625,達利管理顧問股份有限公司,114臺北市內湖區基湖路12號,306985,2774899
12942694,瑞通有限公司,114臺北市內湖區陽光街345巷16號4樓,308306,2773898
12944742,邁威爾科技有限公司,114臺北市內湖區堤頂大道2段407巷20弄1號2樓,306838,2774878
12944975,飛行國際視聽股份有限公司,114臺北市內湖區基湖路10巷52號5樓,306843,2774995
12946262,台灣康貝股份有限公司,114臺北市內湖區內湖路1段360巷6號6樓,307538,2774855
12946848,訊翔科技有限公司,114臺北市內湖區內湖路1段360巷10號5樓,307525,2774828
12948466,弘鄴科技有限公司,114臺北市內湖區瑞湖街101號7樓,308124,2774002
12949606,世領投資股份有限公司,114臺北市內湖區洲子街77號7樓,307674,2774787
12949850,漢法智權顧問有限公司,114臺北市內湖區瑞光路513巷36號7樓,307496,2774785
12949916,崧旭資訊股份有限公司,114臺北市內湖區洲子街71號5樓,307701,2774734
12950785,輔翼科技股份有限公司,114臺北市內湖區瑞光路437號6樓,307610,2774573
12952849,威加國際股份有限公司,114臺北市內湖區瑞光路30號2樓,308790,2773672
12955374,亞億營造股份有限公司,114臺北市內湖區民權東路6段21巷31號4樓,308633,2773558
12955917,樺宇科技貿易有限公司,114臺北市內湖區瑞光路112巷1號5樓,308583,2773868
12956633,台灣良途股份有限公司,114臺北市內湖區內湖路1段360巷15號3樓,307574,2774863
12957062,台湾洸洋電子股份有限公司,114臺北市內湖區瑞光路513巷22弄5號4樓,307408,2774751
12957400,百穗傳播有限公司,114臺北市內湖區瑞光路66巷29號2樓,308676,2773626
12959532,振鼎企業股份有限公司,114臺北市內湖區洲子街75號2樓,307665,2774771
12960405,曜元科技有限公司,114臺北市內湖區洲子街80號7樓之1,307670,2774690
12960854,晉速科技股份有限公司,114臺北市內湖區基湖路35巷6號5樓,307062,2774704
12961880,城市地圖股份有限公司,114臺北市內湖區堤頂大道2段475號6樓,306718,2774958
12964731,柏陞科技股份有限公司,114臺北市內湖區瑞光路358巷38弄36號6樓之1,307796,2774312
12964893,弘敦科技有限公司,114臺北市內湖區民權東路6段11巷41-1號3樓,308219,2773404
12964937,源富生物科技股份有限公司,114臺北市內湖區內湖路1段356號3樓,307553,2774919
12965817,威力科技有限公司,114臺北市內湖區港墘路221巷41號7樓之3,308013,2774021
12966169,義祥加油站有限公司,114臺北市內湖區舊宗路2段111號,308004,2773548
12969026,創艦科技股份有限公司,114臺北市內湖區瑞光路358巷30弄1號10樓,307746,2774394
12969320,賀沛生化科技股份有限公司,114臺北市內湖區瑞光路513巷22弄5號7樓之2,307408,2774751
12972444,達勝整合行銷股份有限公司,114臺北市內湖區瑞光路358巷30弄10號5樓,307775,2774337
12972654,達富康國際有限公司,114臺北市內湖區內湖路1段314號9樓,307426,2774908
12974421,亞諾法生技股份有限公司,114臺北市內湖區西湖里洲子街108號9樓,307481,2774802
12974597,巴星達國際股份有限公司,114臺北市內湖區內湖路1段314號4樓,307426,2774908
12975385,聯傑科技股份有限公司,114臺北市內湖區洲子街88號9樓之2,307626,2774702
12975771,金冠興業有限公司,114臺北市內湖區瑞光路168號9樓,308375,2774089
12976069,上達科技股份有限公司,114臺北市內湖區民權東路6段11巷37號4樓,308241,2773404
12987283,圖像科技股份有限公司,114臺北市內湖區民權東路6段15巷16號5樓,308399,2773451
12998937,興三愛電子股份有限公司,114臺北市內湖區瑞光路583巷21號5樓之2,307280,2774824
13014386,威眾室內裝修工程有限公司,114臺北市內湖區民權東路6段11巷39號2樓,308230,2773404
13041193,長弘貿易股份有限公司,114臺北市內湖區瑞光路408號4樓之3,307552,2774550
13064370,東盛國際實業有限公司,114臺北市內湖區民權東路6段21巷27號7樓,308663,2773549
13068143,音利佳股份有限公司,114臺北市內湖區瑞光路76巷49號3樓,308566,2773699
13081379,嘉宏服裝實業有限公司,114臺北市內湖區內湖路1段120巷17號,306740,2774997
13081384,曜宏企業有限公司,114臺北市內湖區陽光街345巷14號4樓,308304,2773905
13081429,松禾興業有限公司,114臺北市內湖區瑞光路192號8樓,308222,2774179
13082237,愛睇電影製作股份有限公司,114臺北市內湖區基湖路3巷9號5樓之3,307118,2774879
13082927,台灣賀利氏材料科技股份有限公司,114臺北市內湖區瑞光路408號4樓之5,307552,2774550
13084381,華信軟體股份有限公司,114臺北市內湖區陽光街381號2樓,308156,2773961
13085972,偉誠國際投資有限公司,114臺北市內湖區瑞光路513巷28號3樓,307479,2774738
13086579,傳航投資有限公司,114臺北市內湖區內湖路1段66號5樓,306721,2775163
13088540,智同紡織股份有限公司,114臺北市內湖區瑞光路188巷50號4樓,308188,2774048
13089409,創造力國際事業有限公司,114臺北市內湖區瑞光路550號10樓,307209,2774726
13090095,永磐資訊股份有限公司,114臺北市內湖區瑞光路478巷18弄22號3樓,307328,2774589
13091123,萊茵商旅名店股份有限公司,114臺北市內湖區內湖路1段396號12樓,307823,2774820
13092447,台灣移動通訊網路股份有限公司,114臺北市內湖區內湖路1段66號5樓,306721,2775163
13092501,健伸科技股份有限公司,114臺北市內湖區洲子街79之1號4樓,307656,2774793
13092925,慶揚資訊股份有限公司,114臺北市內湖區內湖路1段318號10樓,307468,2774948
13096366,台灣雙人股份有限公司,114臺北市內湖區洲子街73號1樓,307678,2774744
13096513,形砌室內裝修設計工程有限公司,114臺北市內湖區洲子街46號5樓,307824,2774630
13098667,麒睿企業有限公司,114臺北市內湖區瑞光路8號4樓之1,308854,2773600
13103182,和順發有限公司,114臺北市內湖區內湖路1段92號3樓之1,306790,2775127
13108270,中租證券投資顧問股份有限公司,114臺北市內湖區堤頂大道2段407巷22號5樓之1,306855,2774870
13108671,鑫眾有限公司,114臺北市內湖區瑞光路258巷53號4樓,307959,2774169
13108807,創維企業有限公司,114臺北市內湖區基湖路35巷51號6樓之1,307168,2774684
13108948,盈喬科技有限公司,114臺北市內湖區瑞湖街193號2樓,308172,2773442
13109995,寶路開發股份有限公司,114臺北市內湖區瑞光路26巷36弄8號5樓,308669,2773586
13110141,羅光股份有限公司,114臺北市內湖區瑞光路100號4樓,308654,2773809
13110521,沃克影像科技有限公司,114臺北市內湖區民權東路6段23號3樓,308792,2773500
13112295,霳昇科技股份有限公司,114臺北市內湖區瑞光路411號6樓,307642,2774579
13112339,捷博投資股份有限公司,114臺北市內湖區洲子街88號7樓之1,307626,2774702
13114456,廣紘科技有限公司,114臺北市內湖區瑞光路513巷28號3樓,307479,2774738
13117897,風火輪國際事業有限公司,114臺北市內湖區陽光街345巷5號5樓之1,308326,2773924
13119001,維用國際股份有限公司,114臺北市內湖區瑞光路8號4樓,308854,2773600
13119776,康馳菸酒貿易股份有限公司,114臺北市內湖區堤頂大道2段295號7樓,307021,2774612
13120416,怡坊食品有限公司,114臺北市內湖區瑞光路584號,307121,2774775
13121490,為客資訊股份有限公司,114臺北市內湖區民權東路6段16之1號4樓,308257,2773231
13123259,德怡科技股份有限公司,114臺北市內湖區洲子街181號2樓,307245,2774923
13124222,新竑亮實業股份有限公司,114臺北市內湖區內湖路1段512號3樓,307887,2774804
13124715,嘉邦投資股份有限公司,114臺北市內湖區瑞光路206號5樓,308148,2774221
13126278,瑞馳國際運通股份有限公司,114臺北市內湖區堤頂大道2段285號3樓,307049,2774599
13126474,雲流科技股份有限公司,114臺北市內湖區內湖路1段300號4樓之5,307373,2774954
13128493,古意惟許有限公司,114臺北市內湖區堤頂大道2段497號12樓之8,306678,2775071
13130553,年興國際投資股份有限公司,114臺北市內湖區內湖路1段308號12樓之2,307400,2774918
13131223,美利達國際股份有限公司,114臺北市內湖區行忠路195號6樓,308723,2773381
13133448,星辰國際企業有限公司,114臺北市內湖區瑞光路288號10樓,308022,2774325
13133469,異言堂廣告股份有限公司,114臺北市內湖區內湖路1段360巷8號4樓,307532,2774842
13134615,華展光電股份有限公司,114臺北市內湖區內湖路1段396號5樓,307823,2774820
13134925,新通環宇股份有限公司,114臺北市內湖區陽光街347號6樓之1,308280,2773997
13136368,台灣新蛋股份有限公司,114臺北市內湖區瑞光路513巷31號10樓,307516,2774738
13137599,招商物產管理有限公司,114臺北市內湖區內湖路1段396號12樓,307823,2774820
13139983,維渥特科技股份有限公司,114臺北市內湖區瑞湖街88號9樓,308111,2773912
14019986,泰志股份有限公司,114臺北市內湖區瑞光路76巷41號3樓,308607,2773687
14040691,中美和石油化學股份有限公司,114臺北市內湖區堤頂大道2段413號6樓,306786,2774830
14046787,東野企業有限公司,114臺北市內湖區基湖路35巷16號2樓,307118,2774677
14053695,辰富國際股份有限公司,114臺北市內湖區瑞光路112巷5號4樓,308563,2773851
14062738,關中股份有限公司,114臺北市內湖區瑞光路298號9樓,307966,2774362
14071096,福馨國際股份有限公司,114臺北市內湖區瑞光路358巷36號7樓,307693,2774373
14077388,培泰股份有限公司,114臺北市內湖區瑞光路358巷38弄36號3樓之2,307796,2774312
14088929,又寧有限公司,114臺北市內湖區內湖路1段392號3樓,307791,2774833
14094669,六鉅國際股份有限公司,114臺北市內湖區洲子街60號7樓,307766,2774680
15233415,阿蘇企業有限公司,114臺北市內湖區洲子街75號2樓,307665,2774771
15288804,三大文化股份有限公司,114臺北市內湖區瑞湖街36號3樓,308076,2774151
15324941,強生復健器材製造廠有限公司,114臺北市內湖區舊宗路2段95號2樓,308009,2773450
15416343,雅林貿易股份有限公司,114臺北市內湖區堤頂大道2段205號6樓,307314,2774521
16002715,巨馳實業有限公司,114臺北市內湖區瑞光路168號9樓,308375,2774089
16009034,商杰股份有限公司,114臺北市內湖區基湖路10巷52號8樓,306843,2774995
16012690,優杰電子股份有限公司,114臺北市內湖區陽光街351號2樓之3,308252,2773991
16013516,嘉信資訊科技股份有限公司,114臺北市內湖區洲子街77號4樓,307674,2774787
16033581,銓聯資訊有限公司,114臺北市內湖區瑞光路583巷21號5樓之5,307280,2774824
16060658,鋐璟機電股份有限公司,114臺北市內湖區瑞光路258巷2號4樓之2,308052,2774220
16082338,愛德士生物科技股份有限公司,114臺北市內湖區瑞湖街88號6樓之1,308111,2773912
